student_id,fold
STU_003498,3
STU_003499,1
STU_003500,3
STU_003501,4
STU_003502,2
STU_003503,4
STU_003504,1
STU_003505,4
STU_003506,0
STU_003507,4
STU_003508,3
STU_003509,3
STU_003510,4
STU_003511,0
STU_003512,1
STU_003513,3
STU_003514,3
STU_003515,2
STU_003516,0
STU_003517,2
STU_003518,0
STU_003519,2
STU_003520,3
STU_003521,1
STU_003522,0
STU_003523,2
STU_003524,2
STU_003525,0
STU_003526,3
STU_003527,1
STU_003528,1
STU_003529,0
STU_003530,1
STU_003531,1
STU_003532,0
STU_003533,4
STU_003534,3
STU_003535,3
STU_003536,0
STU_003537,2
STU_003538,2
STU_003539,2
STU_003540,3
STU_003541,3
STU_003542,2
STU_003543,0
STU_003544,0
STU_003545,1
STU_003546,4
STU_003547,0
STU_003548,0
STU_003549,0
STU_003550,1
STU_003551,2
STU_003552,0
STU_003553,2
STU_003554,4
STU_003555,0
STU_003556,4
STU_003557,3
STU_003558,0
STU_003559,2
STU_003560,3
STU_003561,3
STU_003562,4
STU_003563,1
STU_003564,0
STU_003565,1
STU_003566,0
STU_003567,2
STU_003568,1
STU_003569,3
STU_003570,0
STU_003571,1
STU_003572,3
STU_003573,2
STU_003574,0
STU_003575,2
STU_003576,4
STU_003577,4
STU_003578,0
STU_003579,0
STU_003580,2
STU_003581,1
STU_003582,1
STU_003583,0
STU_003584,2
STU_003585,3
STU_003586,3
STU_003587,0
STU_003588,1
STU_003589,1
STU_003590,2
STU_003591,4
STU_003592,3
STU_003593,4
STU_003594,3
STU_003595,3
STU_003596,4
STU_003597,4
STU_003598,3
STU_003599,1
STU_003600,1
STU_003601,2
STU_003602,3
STU_003603,0
STU_003604,4
STU_003605,1
STU_003606,3
STU_003607,0
STU_003608,2
STU_003609,1
STU_003610,2
STU_003611,0
STU_003612,2
STU_003613,4
STU_003614,2
STU_003615,3
STU_003616,2
STU_003617,1
STU_003618,2
STU_003619,1
STU_003620,2
STU_003621,4
STU_003622,1
STU_003623,0
STU_003624,0
STU_003625,2
STU_003626,3
STU_003627,2
STU_003628,3
STU_003629,0
STU_003630,2
STU_003631,1
STU_003632,1
STU_003633,2
STU_003634,2
STU_003635,3
STU_003636,1
STU_003637,1
STU_003638,3
STU_003639,3
STU_003640,4
STU_003641,0
STU_003642,3
STU_003643,0
STU_003644,0
STU_003645,0
STU_003646,1
STU_003647,4
STU_003648,0
STU_003649,0
STU_003650,3
STU_003651,4
STU_003652,3
STU_003653,4
STU_003654,4
STU_003655,4
STU_003656,1
STU_003657,2
STU_003658,3
STU_003659,4
STU_003660,0
STU_003661,4
STU_003662,3
STU_003663,1
STU_003664,2
STU_003665,2
STU_003666,2
STU_003667,4
STU_003668,3
STU_003669,0
STU_003670,0
STU_003671,0
STU_003672,0
STU_003673,3
STU_003674,4
STU_003675,1
STU_003676,0
STU_003677,0
STU_003678,4
STU_003679,4
STU_003680,3
STU_003681,1
STU_003682,4
STU_003683,4
STU_003684,2
STU_003685,3
STU_003686,2
STU_003687,0
STU_003688,3
STU_003689,2
STU_003690,4
STU_003691,3
STU_003692,2
STU_003693,2
STU_003694,2
STU_003695,0
STU_003696,1
STU_003697,1
STU_003698,2
STU_003699,3
STU_003700,3
STU_003701,4
STU_003702,0
STU_003703,3
STU_003704,1
STU_003705,1
STU_003706,3
STU_003707,1
STU_003708,3
STU_003709,4
STU_003710,0
STU_003711,0
STU_003712,1
STU_003713,3
STU_003714,1
STU_003715,4
STU_003716,4
STU_003717,1
STU_003718,1
STU_003719,2
STU_003720,1
STU_003721,0
STU_003722,3
STU_003723,2
STU_003724,4
STU_003725,4
STU_003726,3
STU_003727,3
STU_003728,4
STU_003729,2
STU_003730,0
STU_003731,1
STU_003732,3
STU_003733,4
STU_003734,4
STU_003735,1
STU_003736,0
STU_003737,3
STU_003738,3
STU_003739,0
STU_003740,2
STU_003741,2
STU_003742,4
STU_003743,3
STU_003744,2
STU_003745,4
STU_003746,4
STU_003747,1
STU_003748,1
STU_003749,0
STU_003750,2
STU_003751,2
STU_003752,2
STU_003753,1
STU_003754,3
STU_003755,0
STU_003756,0
STU_003757,4
STU_003758,3
STU_003759,4
STU_003760,1
STU_003761,0
STU_003762,3
STU_003763,3
STU_003764,3
STU_003765,2
STU_003766,1
STU_003767,2
STU_003768,0
STU_003769,0
STU_003770,4
STU_003771,2
STU_003772,2
STU_003773,1
STU_003774,2
STU_003775,3
STU_003776,4
STU_003777,0
STU_003778,4
STU_003779,3
STU_003780,2
STU_003781,4
STU_003782,3
STU_003783,4
STU_003784,3
STU_003785,2
STU_003786,4
STU_003787,2
STU_003788,4
STU_003789,0
STU_003790,2
STU_003791,1
STU_003792,2
STU_003793,3
STU_003794,2
STU_003795,0
STU_003796,3
STU_003797,0
STU_003798,1
STU_003799,1
STU_003800,2
STU_003801,2
STU_003802,0
STU_003803,0
STU_003804,4
STU_003805,1
STU_003806,3
STU_003807,3
STU_003808,2
STU_003809,0
STU_003810,2
STU_003811,2
STU_003812,2
STU_003813,2
STU_003814,1
STU_003815,4
STU_003816,2
STU_003817,0
STU_003818,4
STU_003819,0
STU_003820,4
STU_003821,3
STU_003822,3
STU_003823,4
STU_003824,4
STU_003825,3
STU_003826,2
STU_003827,1
STU_003828,4
STU_003829,1
STU_003830,0
STU_003831,4
STU_003832,0
STU_003833,0
STU_003834,3
STU_003835,0
STU_003836,3
STU_003837,0
STU_003838,3
STU_003839,3
STU_003840,0
STU_003841,1
STU_003842,3
STU_003843,0
STU_003844,4
STU_003845,2
STU_003846,1
STU_003847,3
STU_003848,3
STU_003849,3
STU_003850,4
STU_003851,1
STU_003852,1
STU_003853,4
STU_003854,2
STU_003855,1
STU_003856,3
STU_003857,0
STU_003858,0
STU_003859,2
STU_003860,1
STU_003861,3
STU_003862,1
STU_003863,0
STU_003864,4
STU_003865,2
STU_003866,1
STU_003867,1
STU_003868,3
STU_003869,1
STU_003870,0
STU_003871,3
STU_003872,1
STU_003873,0
STU_003874,2
STU_003875,4
STU_003876,4
STU_003877,0
STU_003878,0
STU_003879,1
STU_003880,1
STU_003881,3
STU_003882,1
STU_003883,0
STU_003884,1
STU_003885,0
STU_003886,2
STU_003887,0
STU_003888,0
STU_003889,0
STU_003890,2
STU_003891,1
STU_003892,3
STU_003893,1
STU_003894,2
STU_003895,1
STU_003896,3
STU_003897,3
STU_003898,0
STU_003899,2
STU_003900,4
STU_003901,4
STU_003902,1
STU_003903,4
STU_003904,1
STU_003905,1
STU_003906,1
STU_003907,3
STU_003908,2
STU_003909,1
STU_003910,1
STU_003911,2
STU_003912,4
STU_003913,4
STU_003914,3
STU_003915,1
STU_003916,4
STU_003917,3
STU_003918,0
STU_003919,3
STU_003920,2
STU_003921,2
STU_003922,2
STU_003923,3
STU_003924,1
STU_003925,1
STU_003926,3
STU_003927,1
STU_003928,3
STU_003929,0
STU_003930,4
STU_003931,2
STU_003932,0
STU_003933,4
STU_003934,2
STU_003935,1
STU_003936,4
STU_003937,1
STU_003938,0
STU_003939,3
STU_003940,1
STU_003941,0
STU_003942,0
STU_003943,2
STU_003944,1
STU_003945,4
STU_003946,0
STU_003947,0
STU_003948,0
STU_003949,3
STU_003950,3
STU_003951,1
STU_003952,0
STU_003953,0
STU_003954,1
STU_003955,0
STU_003956,0
STU_003957,4
STU_003958,2
STU_003959,2
STU_003960,0
STU_003961,2
STU_003962,4
STU_003963,3
STU_003964,1
STU_003965,2
STU_003966,2
STU_003967,0
STU_003968,2
STU_003969,1
STU_003970,4
STU_003971,1
STU_003972,0
STU_003973,3
STU_003974,3
STU_003975,0
STU_003976,1
STU_003977,0
STU_003978,0
STU_003979,1
STU_003980,1
STU_003981,1
STU_003982,3
STU_003983,3
STU_003984,3
STU_003985,0
STU_003986,1
STU_003987,0
STU_003988,2
STU_003989,3
STU_003990,3
STU_003991,2
STU_003992,4
STU_003993,4
STU_003994,0
STU_003995,4
STU_003996,2
STU_003997,0
STU_003998,4
STU_003999,2
STU_004000,3
STU_004001,4
STU_004002,0
STU_004003,1
STU_004004,4
STU_004005,4
STU_004006,4
STU_004007,2
STU_004008,2
STU_004009,0
STU_004010,2
STU_004011,2
STU_004012,4
STU_004013,0
STU_004014,0
STU_004015,1
STU_004016,4
STU_004017,3
STU_004018,2
STU_004019,4
STU_004020,3
STU_004021,4
STU_004022,4
STU_004023,1
STU_004024,3
STU_004025,1
STU_004026,4
STU_004027,4
STU_004028,2
STU_004029,2
STU_004030,3
STU_004031,4
STU_004032,3
STU_004033,3
STU_004034,4
STU_004035,4
STU_004036,3
STU_004037,2
STU_004038,3
STU_004039,4
STU_004040,4
STU_004041,3
STU_004042,3
STU_004043,0
STU_004044,0
STU_004045,0
STU_004046,2
STU_004047,3
STU_004048,2
STU_004049,0
STU_004050,2
STU_004051,1
STU_004052,3
STU_004053,4
STU_004054,1
STU_004055,4
STU_004056,3
STU_004057,1
STU_004058,3
STU_004059,1
STU_004060,4
STU_004061,0
STU_004062,2
STU_004063,2
STU_004064,1
STU_004065,4
STU_004066,1
STU_004067,4
STU_004068,1
STU_004069,2
STU_004070,2
STU_004071,0
STU_004072,0
STU_004073,1
STU_004074,3
STU_004075,3
STU_004076,3
STU_004077,3
STU_004078,3
STU_004079,1
STU_004080,0
STU_004081,4
STU_004082,3
STU_004083,3
STU_004084,3
STU_004085,1
STU_004086,4
STU_004087,4
STU_004088,1
STU_004089,3
STU_004090,3
STU_004091,3
STU_004092,2
STU_004093,0
STU_004094,2
STU_004095,0
STU_004096,4
STU_004097,3
STU_004098,1
STU_004099,2
STU_004100,3
STU_004101,1
STU_004102,1
STU_004103,0
STU_004104,3
STU_004105,1
STU_004106,3
STU_004107,1
STU_004108,1
STU_004109,0
STU_004110,4
STU_004111,4
STU_004112,2
STU_004113,2
STU_004114,1
STU_004115,2
STU_004116,1
STU_004117,3
STU_004118,2
STU_004119,1
STU_004120,0
STU_004121,0
STU_004122,0
STU_004123,3
STU_004124,2
STU_004125,2
STU_004126,0
STU_004127,0
STU_004128,3
STU_004129,0
STU_004130,2
STU_004131,4
STU_004132,0
STU_004133,0
STU_004134,0
STU_004135,2
STU_004136,4
STU_004137,4
STU_004138,1
STU_004139,1
STU_004140,0
STU_004141,3
STU_004142,2
STU_004143,1
STU_004144,3
STU_004145,4
STU_004146,0
STU_004147,4
STU_004148,3
STU_004149,0
STU_004150,2
STU_004151,1
STU_004152,4
STU_004153,2
STU_004154,2
STU_004155,1
STU_004156,4
STU_004157,0
STU_004158,4
STU_004159,4
STU_004160,2
STU_004161,0
STU_004162,4
STU_004163,4
STU_004164,2
STU_004165,3
STU_004166,3
STU_004167,3
STU_004168,1
STU_004169,0
STU_004170,2
STU_004171,0
STU_004172,2
STU_004173,2
STU_004174,2
STU_004175,4
STU_004176,3
STU_004177,2
STU_004178,2
STU_004179,1
STU_004180,0
STU_004181,4
STU_004182,3
STU_004183,2
STU_004184,1
STU_004185,3
STU_004186,3
STU_004187,1
STU_004188,3
STU_004189,3
STU_004190,2
STU_004191,2
STU_004192,0
STU_004193,4
STU_004194,1
STU_004195,3
STU_004196,0
STU_004197,1
STU_004198,2
STU_004199,3
STU_004200,3
STU_004201,3
STU_004202,2
STU_004203,0
STU_004204,4
STU_004205,0
STU_004206,4
STU_004207,0
STU_004208,3
STU_004209,4
STU_004210,3
STU_004211,2
STU_004212,4
STU_004213,1
STU_004214,0
STU_004215,4
STU_004216,2
STU_004217,2
STU_004218,4
STU_004219,1
STU_004220,1
STU_004221,4
STU_004222,1
STU_004223,2
STU_004224,4
STU_004225,2
STU_004226,4
STU_004227,4
STU_004228,1
STU_004229,3
STU_004230,2
STU_004231,0
STU_004232,4
STU_004233,3
STU_004234,4
STU_004235,1
STU_004236,4
STU_004237,1
STU_004238,2
STU_004239,1
STU_004240,0
STU_004241,2
STU_004242,1
STU_004243,2
STU_004244,4
STU_004245,4
STU_004246,4
STU_004247,3
STU_004248,0
STU_004249,1
STU_004250,4
STU_004251,1
STU_004252,0
STU_004253,1
STU_004254,2
STU_004255,4
STU_004256,1
STU_004257,1
STU_004258,3
STU_004259,2
STU_004260,3
STU_004261,1
STU_004262,0
STU_004263,4
STU_004264,1
STU_004265,3
STU_004266,0
STU_004267,0
STU_004268,4
STU_004269,2
STU_004270,1
STU_004271,2
STU_004272,4
STU_004273,2
STU_004274,4
STU_004275,1
STU_004276,2
STU_004277,0
STU_004278,1
STU_004279,0
STU_004280,0
STU_004281,2
STU_004282,0
STU_004283,4
STU_004284,0
STU_004285,2
STU_004286,1
STU_004287,1
STU_004288,1
STU_004289,0
STU_004290,4
STU_004291,3
STU_004292,0
STU_004293,0
STU_004294,2
STU_004295,0
STU_004296,1
STU_004297,0
STU_004298,4
STU_004299,3
STU_004300,0
STU_004301,1
STU_004302,1
STU_004303,1
STU_004304,4
STU_004305,1
STU_004306,0
STU_004307,3
STU_004308,4
STU_004309,4
STU_004310,3
STU_004311,2
STU_004312,3
STU_004313,1
STU_004314,3
STU_004315,4
STU_004316,3
STU_004317,2
STU_004318,1
STU_004319,3
STU_004320,3
STU_004321,3
STU_004322,0
STU_004323,0
STU_004324,3
STU_004325,3
STU_004326,4
STU_004327,4
STU_004328,0
STU_004329,3
STU_004330,3
STU_004331,2
STU_004332,0
STU_004333,4
STU_004334,3
STU_004335,3
STU_004336,0
STU_004337,0
STU_004338,3
STU_004339,1
STU_004340,1
STU_004341,3
STU_004342,1
STU_004343,4
STU_004344,4
STU_004345,4
STU_004346,1
STU_004347,1
STU_004348,4
STU_004349,4
STU_004350,0
STU_004351,4
STU_004352,1
STU_004353,0
STU_004354,1
STU_004355,2
STU_004356,2
STU_004357,0
STU_004358,2
STU_004359,3
STU_004360,3
STU_004361,1
STU_004362,1
STU_004363,4
STU_004364,3
STU_004365,3
STU_004366,4
STU_004367,1
STU_004368,1
STU_004369,1
STU_004370,4
STU_004371,3
STU_004372,1
STU_004373,0
STU_004374,4
STU_004375,2
STU_004376,4
STU_004377,4
STU_004378,4
STU_004379,0
STU_004380,3
STU_004381,4
STU_004382,3
STU_004383,0
STU_004384,2
STU_004385,0
STU_004386,2
STU_004387,3
STU_004388,2
STU_004389,2
STU_004390,1
STU_004391,0
STU_004392,1
STU_004393,3
STU_004394,2
STU_004395,1
STU_004396,0
STU_004397,2
STU_004398,2
STU_004399,4
STU_004400,3
STU_004401,3
STU_004402,4
STU_004403,3
STU_004404,2
STU_004405,4
STU_004406,0
STU_004407,3
STU_004408,4
STU_004409,2
STU_004410,2
STU_004411,4
STU_004412,4
STU_004413,4
STU_004414,3
STU_004415,2
STU_004416,4
STU_004417,2
STU_004418,4
STU_004419,3
STU_004420,4
STU_004421,4
STU_004422,4
STU_004423,4
STU_004424,4
STU_004425,1
STU_004426,0
STU_004427,0
STU_004428,4
STU_004429,4
STU_004430,0
STU_004431,3
STU_004432,3
STU_004433,1
STU_004434,3
STU_004435,3
STU_004436,0
STU_004437,2
STU_004438,3
STU_004439,3
STU_004440,2
STU_004441,4
STU_004442,1
STU_004443,1
STU_004444,0
STU_004445,0
STU_004446,0
STU_004447,0
STU_004448,4
STU_004449,2
STU_004450,1
STU_004451,1
STU_004452,3
STU_004453,4
STU_004454,1
STU_004455,4
STU_004456,2
STU_004457,2
STU_004458,0
STU_004459,0
STU_004460,2
STU_004461,3
STU_004462,3
STU_004463,4
STU_004464,1
STU_004465,2
STU_004466,0
STU_004467,0
STU_004468,1
STU_004469,2
STU_004470,0
STU_004471,4
STU_004472,0
STU_004473,1
STU_004474,1
STU_004475,3
STU_004476,0
STU_004477,3
STU_004478,4
STU_004479,2
STU_004480,1
STU_004481,2
STU_004482,4
STU_004483,2
STU_004484,1
STU_004485,4
STU_004486,3
STU_004487,4
STU_004488,3
STU_004489,1
STU_004490,2
STU_004491,1
STU_004492,0
STU_004493,4
STU_004494,3
STU_004495,2
STU_004496,0
STU_004497,2
STU_004498,3
STU_004499,3
STU_004500,4
STU_004501,3
STU_004502,3
STU_004503,3
STU_004504,1
STU_004505,1
STU_004506,2
STU_004507,3
STU_004508,3
STU_004509,2
STU_004510,0
STU_004511,1
STU_004512,3
STU_004513,0
STU_004514,2
STU_004515,3
STU_004516,1
STU_004517,0
STU_004518,2
STU_004519,2
STU_004520,2
STU_004521,0
STU_004522,0
STU_004523,0
STU_004524,0
STU_004525,4
STU_004526,4
STU_004527,1
STU_004528,1
STU_004529,1
STU_004530,3
STU_004531,2
STU_004532,0
STU_004533,0
STU_004534,1
STU_004535,0
STU_004536,0
STU_004537,3
STU_004538,3
STU_004539,2
STU_004540,0
STU_004541,1
STU_004542,0
STU_004543,0
STU_004544,4
STU_004545,0
STU_004546,2
STU_004547,0
STU_004548,0
STU_004549,0
STU_004550,4
STU_004551,4
STU_004552,0
STU_004553,0
STU_004554,0
STU_004555,0
STU_004556,2
STU_004557,2
STU_004558,0
STU_004559,4
STU_004560,2
STU_004561,3
STU_004562,3
STU_004563,2
STU_004564,4
STU_004565,0
STU_004566,4
STU_004567,0
STU_004568,0
STU_004569,0
STU_004570,0
STU_004571,3
STU_004572,0
STU_004573,2
STU_004574,0
STU_004575,2
STU_004576,2
STU_004577,4
STU_004578,4
STU_004579,4
STU_004580,2
STU_004581,1
STU_004582,1
STU_004583,1
STU_004584,3
STU_004585,1
STU_004586,2
STU_004587,4
STU_004588,2
STU_004589,0
STU_004590,2
STU_004591,3
STU_004592,4
STU_004593,0
STU_004594,2
STU_004595,1
STU_004596,1
STU_004597,2
STU_004598,3
STU_004599,4
STU_004600,2
STU_004601,4
STU_004602,3
STU_004603,2
STU_004604,3
STU_004605,2
STU_004606,0
STU_004607,2
STU_004608,0
STU_004609,1
STU_004610,1
STU_004611,0
STU_004612,2
STU_004613,4
STU_004614,1
STU_004615,3
STU_004616,4
STU_004617,4
STU_004618,3
STU_004619,0
STU_004620,4
STU_004621,1
STU_004622,1
STU_004623,0
STU_004624,2
STU_004625,2
STU_004626,0
STU_004627,0
STU_004628,1
STU_004629,1
STU_004630,4
STU_004631,2
STU_004632,0
STU_004633,1
STU_004634,2
STU_004635,0
STU_004636,4
STU_004637,3
STU_004638,0
STU_004639,0
STU_004640,4
STU_004641,0
STU_004642,0
STU_004643,4
STU_004644,1
STU_004645,0
STU_004646,0
STU_004647,2
STU_004648,4
STU_004649,4
STU_004650,4
STU_004651,3
STU_004652,4
STU_004653,2
STU_004654,0
STU_004655,3
STU_004656,0
STU_004657,3
STU_004658,4
STU_004659,1
STU_004660,2
STU_004661,1
STU_004662,0
STU_004663,2
STU_004664,3
STU_004665,0
STU_004666,0
STU_004667,3
STU_004668,4
STU_004669,2
STU_004670,3
STU_004671,0
STU_004672,2
STU_004673,0
STU_004674,0
STU_004675,4
STU_004676,3
STU_004677,2
STU_004678,4
STU_004679,4
STU_004680,3
STU_004681,4
STU_004682,1
STU_004683,3
STU_004684,1
STU_004685,2
STU_004686,2
STU_004687,4
STU_004688,2
STU_004689,2
STU_004690,3
STU_004691,4
STU_004692,3
STU_004693,2
STU_004694,4
STU_004695,0
STU_004696,1
STU_004697,3
STU_004698,0
STU_004699,3
STU_004700,0
STU_004701,0
STU_004702,2
STU_004703,4
STU_004704,3
STU_004705,2
STU_004706,4
STU_004707,0
STU_004708,4
STU_004709,3
STU_004710,0
STU_004711,4
STU_004712,2
STU_004713,4
STU_004714,1
STU_004715,1
STU_004716,1
STU_004717,3
STU_004718,1
STU_004719,2
STU_004720,2
STU_004721,1
STU_004722,0
STU_004723,4
STU_004724,0
STU_004725,2
STU_004726,3
STU_004727,1
STU_004728,0
STU_004729,1
STU_004730,3
STU_004731,2
STU_004732,4
STU_004733,1
STU_004734,1
STU_004735,2
STU_004736,3
STU_004737,2
STU_004738,3
STU_004739,0
STU_004740,0
STU_004741,4
STU_004742,2
STU_004743,1
STU_004744,1
STU_004745,2
STU_004746,1
STU_004747,3
STU_004748,4
STU_004749,2
STU_004750,0
STU_004751,3
STU_004752,0
STU_004753,0
STU_004754,2
STU_004755,0
STU_004756,0
STU_004757,3
STU_004758,1
STU_004759,3
STU_004760,3
STU_004761,3
STU_004762,4
STU_004763,1
STU_004764,3
STU_004765,1
STU_004766,3
STU_004767,2
STU_004768,3
STU_004769,0
STU_004770,2
STU_004771,4
STU_004772,2
STU_004773,2
STU_004774,0
STU_004775,4
STU_004776,1
STU_004777,3
STU_004778,2
STU_004779,4
STU_004780,1
STU_004781,3
STU_004782,4
STU_004783,4
STU_004784,4
STU_004785,2
STU_004786,2
STU_004787,4
STU_004788,4
STU_004789,3
STU_004790,3
STU_004791,2
STU_004792,4
STU_004793,0
STU_004794,2
STU_004795,1
STU_004796,2
STU_004797,2
STU_004798,4
STU_004799,3
STU_004800,0
STU_004801,4
STU_004802,2
STU_004803,3
STU_004804,1
STU_004805,2
STU_004806,2
STU_004807,0
STU_004808,1
STU_004809,2
STU_004810,0
STU_004811,0
STU_004812,1
STU_004813,4
STU_004814,2
STU_004815,1
STU_004816,1
STU_004817,3
STU_004818,3
STU_004819,2
STU_004820,3
STU_004821,4
STU_004822,4
STU_004823,3
STU_004824,1
STU_004825,3
STU_004826,0
STU_004827,3
STU_004828,2
STU_004829,3
STU_004830,3
STU_004831,2
STU_004832,2
STU_004833,4
STU_004834,1
STU_004835,3
STU_004836,1
STU_004837,2
STU_004838,3
STU_004839,3
STU_004840,4
STU_004841,2
STU_004842,3
STU_004843,3
STU_004844,4
STU_004845,1
STU_004846,2
STU_004847,4
STU_004848,3
STU_004849,1
STU_004850,0
STU_004851,4
STU_004852,3
STU_004853,1
STU_004854,1
STU_004855,0
STU_004856,3
STU_004857,2
STU_004858,2
STU_004859,0
STU_004860,0
STU_004861,4
STU_004862,4
STU_004863,2
STU_004864,4
STU_004865,0
STU_004866,2
STU_004867,4
STU_004868,3
STU_004869,3
STU_004870,2
STU_004871,1
STU_004872,2
STU_004873,0
STU_004874,0
STU_004875,2
STU_004876,1
STU_004877,1
STU_004878,3
STU_004879,4
STU_004880,4
STU_004881,2
STU_004882,2
STU_004883,2
STU_004884,4
STU_004885,2
STU_004886,2
STU_004887,2
STU_004888,1
STU_004889,0
STU_004890,3
STU_004891,1
STU_004892,0
STU_004893,2
STU_004894,2
STU_004895,4
STU_004896,4
STU_004897,3
STU_004898,2
STU_004899,3
STU_004900,2
STU_004901,2
STU_004902,3
STU_004903,3
STU_004904,4
STU_004905,0
STU_004906,0
STU_004907,3
STU_004908,2
STU_004909,4
STU_004910,3
STU_004911,2
STU_004912,3
STU_004913,2
STU_004914,4
STU_004915,1
STU_004916,1
STU_004917,3
STU_004918,3
STU_004919,4
STU_004920,1
STU_004921,1
STU_004922,2
STU_004923,1
STU_004924,0
STU_004925,1
STU_004926,2
STU_004927,2
STU_004928,0
STU_004929,0
STU_004930,4
STU_004931,1
STU_004932,0
STU_004933,3
STU_004934,3
STU_004935,0
STU_004936,1
STU_004937,1
STU_004938,2
STU_004939,0
STU_004940,2
STU_004941,3
STU_004942,1
STU_004943,4
STU_004944,1
STU_004945,4
STU_004946,2
STU_004947,0
STU_004948,1
STU_004949,2
STU_004950,3
STU_004951,4
STU_004952,0
STU_004953,0
STU_004954,4
STU_004955,4
STU_004956,1
STU_004957,3
STU_004958,3
STU_004959,3
STU_004960,1
STU_004961,1
STU_004962,4
STU_004963,4
STU_004964,0
STU_004965,2
STU_004966,3
STU_004967,3
STU_004968,0
STU_004969,0
STU_004970,3
STU_004971,3
STU_004972,0
STU_004973,0
STU_004974,2
STU_004975,1
STU_004976,4
STU_004977,4
STU_004978,2
STU_004979,2
STU_004980,4
STU_004981,3
STU_004982,2
STU_004983,0
STU_004984,1
STU_004985,2
STU_004986,0
STU_004987,3
STU_004988,1
STU_004989,1
STU_004990,1
STU_004991,1
STU_004992,2
STU_004993,4
STU_004994,3
STU_004995,1
STU_004996,1
STU_004997,4
STU_004998,3
STU_004999,2
STU_005000,0
STU_005001,2
STU_005002,0
STU_005003,3
STU_005004,2
STU_005005,3
STU_005006,1
STU_005007,4
STU_005008,3
STU_005009,0
STU_005010,0
STU_005011,0
STU_005012,2
STU_005013,1
STU_005014,2
STU_005015,1
STU_005016,3
STU_005017,0
STU_005018,1
STU_005019,3
STU_005020,3
STU_005021,3
STU_005022,1
STU_005023,3
STU_005024,3
STU_005025,2
STU_005026,0
STU_005027,0
STU_005028,1
STU_005029,2
STU_005030,0
STU_005031,4
STU_005032,2
STU_005033,4
STU_005034,1
STU_005035,1
STU_005036,4
STU_005037,2
STU_005038,2
STU_005039,3
STU_005040,1
STU_005041,4
STU_005042,3
STU_005043,0
STU_005044,0
STU_005045,4
STU_005046,2
STU_005047,2
STU_005048,2
STU_005049,1
STU_005050,4
STU_005051,4
STU_005052,0
STU_005053,0
STU_005054,2
STU_005055,2
STU_005056,1
STU_005057,4
STU_005058,1
STU_005059,1
STU_005060,1
STU_005061,2
STU_005062,3
STU_005063,4
STU_005064,1
STU_005065,4
STU_005066,3
STU_005067,3
STU_005068,2
STU_005069,2
STU_005070,3
STU_005071,2
STU_005072,4
STU_005073,3
STU_005074,2
STU_005075,0
STU_005076,0
STU_005077,0
STU_005078,0
STU_005079,2
STU_005080,3
STU_005081,2
STU_005082,2
STU_005083,1
STU_005084,4
STU_005085,1
STU_005086,1
STU_005087,2
STU_005088,3
STU_005089,4
STU_005090,4
STU_005091,2
STU_005092,0
STU_005093,3
STU_005094,3
STU_005095,0
STU_005096,2
STU_005097,1
STU_005098,2
STU_005099,4
STU_005100,1
STU_005101,3
STU_005102,3
STU_005103,2
STU_005104,3
STU_005105,2
STU_005106,3
STU_005107,0
STU_005108,3
STU_005109,4
STU_005110,2
STU_005111,1
STU_005112,3
STU_005113,0
STU_005114,4
STU_005115,1
STU_005116,1
STU_005117,1
STU_005118,2
STU_005119,3
STU_005120,3
STU_005121,1
STU_005122,4
STU_005123,0
STU_005124,3
STU_005125,2
STU_005126,1
STU_005127,1
STU_005128,2
STU_005129,2
STU_005130,2
STU_005131,2
STU_005132,2
STU_005133,0
STU_005134,0
STU_005135,0
STU_005136,4
STU_005137,1
STU_005138,4
STU_005139,4
STU_005140,1
STU_005141,3
STU_005142,0
STU_005143,0
STU_005144,2
STU_005145,4
STU_005146,3
STU_005147,4
STU_005148,3
STU_005149,4
STU_005150,1
STU_005151,4
STU_005152,2
STU_005153,2
STU_005154,0
STU_005155,1
STU_005156,2
STU_005157,0
STU_005158,4
STU_005159,1
STU_005160,4
STU_005161,1
STU_005162,4
STU_005163,0
STU_005164,3
STU_005165,3
STU_005166,4
STU_005167,3
STU_005168,0
STU_005169,3
STU_005170,2
STU_005171,2
STU_005172,2
STU_005173,3
STU_005174,1
STU_005175,4
STU_005176,2
STU_005177,3
STU_005178,4
STU_005179,2
STU_005180,1
STU_005181,1
STU_005182,2
STU_005183,3
STU_005184,2
STU_005185,2
STU_005186,2
STU_005187,0
STU_005188,1
STU_005189,3
STU_005190,1
STU_005191,3
STU_005192,2
STU_005193,0
STU_005194,3
STU_005195,3
STU_005196,3
STU_005197,2
STU_005198,0
STU_005199,4
STU_005200,2
STU_005201,0
STU_005202,3
STU_005203,2
STU_005204,1
STU_005205,4
STU_005206,0
STU_005207,2
STU_005208,0
STU_005209,4
STU_005210,1
STU_005211,2
STU_005212,0
STU_005213,4
STU_005214,3
STU_005215,1
STU_005216,4
STU_005217,0
STU_005218,3
STU_005219,3
STU_005220,0
STU_005221,1
STU_005222,3
STU_005223,2
STU_005224,1
STU_005225,4
STU_005226,4
STU_005227,4
STU_005228,0
STU_005229,1
STU_005230,3
STU_005231,2
STU_005232,4
STU_005233,4
STU_005234,3
STU_005235,4
STU_005236,4
STU_005237,2
STU_005238,1
STU_005239,3
STU_005240,2
STU_005241,2
STU_005242,0
STU_005243,4
STU_005244,0
STU_005245,0
STU_005246,3
